ID,y
27987,0.060879976
27988,0.0021462739
27989,0.019043446
27990,0.020116717
27991,0.009842217
27992,0.0071730316
27993,0.030561298
27994,0.0011200011
27995,0.017873764
27996,0.12384477
27997,0.015056878
27998,0.009230703
27999,0.0024596453
28000,0.0015981793
28001,0.16908875
28002,0.0021866262
28003,0.51465094
28004,0.1672042
28005,0.003671497
28006,0.030221045
28007,0.035307348
28008,0.04764512
28009,0.023528904
28010,0.03818825
28011,0.00728485
28012,0.23085159
28013,0.07138744
28014,0.0028882027
28015,0.29939514
28016,0.57842135
28017,0.21216685
28018,0.4013696
28019,0.012763709
28020,0.044840336
28021,0.0034784079
28022,0.005741
28023,0.20238417
28024,0.014862955
28025,0.53814715
28026,0.061250687
28027,0.039078772
28028,0.006413132
28029,0.14772621
28030,0.009326905
28031,0.099689245
28032,0.037919432
28033,0.004863113
28034,0.07436958
28035,0.0603787
28036,0.0062479973
28037,0.18318152
28038,0.011143893
28039,0.071383595
28040,0.48190504
28041,0.01656425
28042,0.039942443
28043,0.76349694
28044,0.12640607
28045,0.00040188432
28046,0.051658213
28047,0.0005829334
28048,0.018835664
28049,0.5498211
28050,0.05013168
28051,0.008785874
28052,0.028538883
28053,0.0011256933
28054,0.6732229
28055,0.005893022
28056,0.013607025
28057,0.00034442544
28058,0.035133123
28059,0.028404504
28060,0.7884126
28061,0.004246652
28062,0.55894613
28063,0.04946977
28064,0.02239731
28065,0.2071254
28066,0.0021420121
28067,0.08860052
28068,0.02285868
28069,0.71650356
28070,0.010086566
28071,0.029022247
28072,0.066577226
28073,0.034266382
28074,0.010091633
28075,0.068151295
28076,0.0086891055
28077,0.51464796
28078,0.003133595
28079,0.06934118
28080,0.024580538
28081,0.13685945
28082,0.015090674
28083,0.0037875473
28084,0.15639031
28085,0.0044616163
28086,0.00643
28087,0.056512505
28088,0.8853271
28089,0.029129118
28090,0.03667128
28091,0.017088383
28092,0.14224383
28093,0.21830931
28094,0.008896947
28095,0.012437671
28096,0.049574643
28097,0.013098478
28098,0.0035153925
28099,0.04449624
28100,0.31956834
28101,0.11223087
28102,0.022060513
28103,0.006114006
28104,0.017359078
28105,0.54395175
28106,0.024659514
28107,0.00480482
28108,0.06513262
28109,0.018796682
28110,0.010802895
28111,0.6952099
28112,0.008585602
28113,0.011970669
28114,0.0061543584
28115,0.0086300075
28116,0.036275655
28117,0.0723412
28118,0.09346506
28119,0.044632077
28120,0.004216522
28121,0.020959705
28122,0.009468615
28123,0.013071448
28124,0.035203636
28125,0.004512459
28126,0.033976346
28127,0.04044491
28128,0.052604467
28129,0.041294336
28130,0.029813737
28131,0.017813355
28132,0.0067700446
28133,0.0046958327
28134,0.07083532
28135,0.018568397
28136,0.053276688
28137,0.46109295
28138,0.10895261
28139,0.21259138
28140,0.012675256
28141,0.020335495
28142,0.13822818
28143,0.0011957288
28144,0.69698006
28145,0.009007722
28146,0.02991429
28147,0.005729109
28148,0.030981839
28149,0.048570573
28150,0.046250463
28151,0.010216534
28152,0.011631072
28153,0.08500251
28154,0.5629338
28155,0.017173469
28156,0.02052626
28157,0.011212915
28158,0.021199733
28159,0.08796179
28160,0.041090935
28161,0.023602277
28162,0.006678462
28163,0.88140523
28164,0.013323814
28165,0.04990244
28166,0.04668072
28167,0.001306802
28168,0.0052224398
28169,0.046927243
28170,0.32630175
28171,0.007057488
28172,0.013756514
28173,0.02637294
28174,0.0038455427
28175,0.027745903
28176,0.4956977
28177,0.02605167
28178,0.021110386
28179,0.0042844713
28180,0.013697535
28181,0.44308743
28182,0.2993988
28183,0.45985794
28184,0.011517286
28185,0.025368154
28186,0.0233424
28187,0.38647586
28188,0.05542752
28189,0.002817452
28190,0.04736352
28191,0.26393053
28192,0.013619661
28193,0.0013376474
28194,0.7942072
28195,0.015629023
28196,0.26445872
28197,0.025855452
28198,0.022442132
28199,0.0070950985
28200,0.2215068
28201,0.04149282
28202,0.023142546
28203,0.78604376
28204,0.061759025
28205,0.045901984
28206,0.023694336
28207,0.015318483
28208,0.045351893
28209,0.03812903
28210,0.037374794
28211,0.0021983683
28212,0.028303117
28213,0.40035126
28214,0.0065777004
28215,0.0046747327
28216,0.015976071
28217,0.08096519
28218,0.017370343
28219,0.009605378
28220,0.04340753
28221,0.020985723
28222,0.11525124
28223,0.0854826
28224,0.03798881
28225,0.08470294
28226,0.015988529
28227,0.03358078
28228,0.06093794
28229,0.018567055
28230,0.006878525
28231,0.032893002
28232,0.0033574998
28233,0.0023835897
28234,0.0035385191
28235,0.011106908
28236,0.014176875
28237,0.0053330064
28238,0.008274645
28239,0.064181715
28240,0.12869874
28241,0.03502193
28242,0.013579339
28243,0.7467731
28244,0.89409053
28245,0.0042462647
28246,0.06481582
28247,0.008947313
28248,0.010618389
28249,0.01089105
28250,0.009228438
28251,0.039404035
28252,0.007600546
28253,0.0025907755
28254,0.13262558
28255,0.0150642395
28256,0.0019428134
28257,0.112938136
28258,0.0025787652
28259,0.004564494
28260,0.0011842549
28261,0.0042884946
28262,0.025300413
28263,0.042835742
28264,0.0015894473
28265,0.0323492
28266,0.18288922
28267,0.07509598
28268,0.05277148
28269,0.9821521
28270,0.022041649
28271,0.0022420287
28272,0.0073375106
28273,0.07425386
28274,0.104296
28275,0.08302224
28276,0.008793056
28277,0.04716614
28278,0.008857936
28279,0.47093818
28280,0.024505883
28281,0.010392785
28282,0.62430656
28283,0.00586164
28284,0.033084214
28285,0.036761224
28286,0.04631844
28287,0.01738146
28288,0.018567204
28289,0.25275636
28290,0.011069208
28291,0.01579076
28292,0.007941097
28293,0.007011175
28294,0.15808907
28295,0.09460449
28296,0.009999961
28297,0.96727467
28298,0.1382688
28299,0.030148506
28300,0.2680803
28301,0.031002045
28302,0.004287243
28303,0.03459376
28304,0.005833477
28305,0.01772666
28306,0.027625263
28307,0.03463331
28308,0.054127067
28309,0.33417493
28310,0.0038262308
28311,0.06294358
28312,0.15254802
28313,0.14164478
28314,0.008084536
28315,0.015631735
28316,0.34579504
28317,0.013204515
28318,0.072570354
28319,0.20157373
28320,0.19350779
28321,0.0019039512
28322,0.006463945
28323,0.9557682
28324,0.0063928664
28325,0.051751405
28326,0.0019524097
28327,0.02519244
28328,0.10317904
28329,0.012697786
28330,0.050059497
28331,0.032200813
28332,0.005383134
28333,0.021827936
28334,0.4529963
28335,0.023568958
28336,0.13712227
28337,0.6335567
28338,0.012548685
28339,0.1358329
28340,0.80185175
28341,0.0048829913
28342,0.28207797
28343,0.061668664
28344,0.60587996
28345,0.009847969
28346,0.05323872
28347,0.22566581
28348,0.09689015
28349,0.0027133524
28350,0.0021873713
28351,0.06622392
28352,0.0023239553
28353,0.01678446
28354,0.024429232
28355,0.0418576
28356,0.525474
28357,0.14066702
28358,0.005891621
28359,0.07522127
28360,0.011556417
28361,0.49901932
28362,0.016336143
28363,0.015165329
28364,0.41623884
28365,0.0066283345
28366,0.35972983
28367,0.025132596
28368,0.028087914
28369,0.021482795
28370,0.043655127
28371,0.005984515
28372,0.014621198
28373,0.00956133
28374,0.0018270016
28375,0.029811144
28376,0.01161167
28377,0.027754813
28378,0.0031473935
28379,0.0058853626
28380,0.52614045
28381,0.76367146
28382,0.038514853
28383,0.052223325
28384,0.19971782
28385,0.022338927
28386,0.053435296
28387,0.079429746
28388,0.012269825
28389,0.038888603
28390,0.014465004
28391,0.04877168
28392,0.003075689
28393,0.024410456
28394,0.03714469
28395,0.01681608
28396,0.020524949
28397,0.12815541
28398,0.06589776
28399,0.107598335
28400,0.059104323
28401,0.3843302
28402,0.008200288
28403,0.029269338
28404,0.040833205
28405,0.009955108
28406,0.03526008
28407,0.07572597
28408,0.0185588
28409,0.014230788
28410,0.014028162
28411,0.058548957
28412,0.005047649
28413,0.04030484
28414,0.039546818
28415,0.13114336
28416,0.0805482
28417,0.009220421
28418,0.0022763908
28419,0.00057566166
28420,0.008672625
28421,0.020952016
28422,0.005082667
28423,0.22260702
28424,0.014538795
28425,0.49673402
28426,0.014754862
28427,0.049189627
28428,0.47737044
28429,0.022478253
28430,0.011417627
28431,0.057256162
28432,0.22138107
28433,0.10284674
28434,0.043816686
28435,0.0010919869
28436,0.0013312995
28437,0.015725613
28438,0.0019283593
28439,0.016636074
28440,0.008394569
28441,0.025943846
28442,0.0020253062
28443,0.024023056
28444,0.7330894
28445,0.6818874
28446,0.014066339
28447,0.23526087
28448,0.05370778
28449,0.25312877
28450,0.020146102
28451,0.4288423
28452,0.007707566
28453,0.006272942
28454,0.019314706
28455,0.07945505
28456,0.004733473
28457,0.16071442
28458,0.017621845
28459,0.020634294
28460,0.09498188
28461,0.024598628
28462,0.07583749
28463,0.042257994
28464,0.016540736
28465,0.009781718
28466,0.119919926
28467,0.04475069
28468,0.021314979
28469,0.005933881
28470,0.010698855
28471,0.00783205
28472,0.019103825
28473,0.008318245
28474,0.88432837
28475,0.015547186
28476,0.00501737
28477,0.039946944
28478,0.047480077
28479,0.026614428
28480,0.0029434264
28481,0.04305792
28482,0.04512459
28483,0.01753807
28484,0.06875941
28485,0.017093837
28486,0.066238195
28487,0.02138722
28488,0.06438589
28489,0.36860913
28490,0.046170652
28491,0.1728754
28492,0.03374216
28493,0.58277094
28494,0.031055093
28495,0.025454998
28496,0.09309116
28497,0.39720827
28498,0.0029131472
28499,0.018675268
28500,0.0141070485
28501,0.7471477
28502,0.12448022
28503,0.024872154
28504,0.7009905
28505,0.03171861
28506,0.011943668
28507,0.13191944
28508,0.05488646
28509,0.018046081
28510,0.0052453876
28511,0.38862655
28512,0.019802004
28513,0.5599205
28514,0.0076316595
28515,0.017412752
28516,0.04525715
28517,0.0039927065
28518,0.010191858
28519,0.003986597
28520,0.0064639747
28521,0.0024648905
28522,0.06675157
28523,0.024184495
28524,0.027619243
28525,0.048462063
28526,0.18438631
28527,0.010790467
28528,0.046227098
28529,0.06296077
28530,0.047233403
28531,0.0152153075
28532,0.31361508
28533,0.003569603
28534,0.007873446
28535,0.02850467
28536,0.08932155
28537,0.06404191
28538,0.011804938
28539,0.02751249
28540,0.012706846
28541,0.012642205
28542,0.027106076
28543,0.4963129
28544,0.058104873
28545,0.015633643
28546,0.00036516786
28547,0.32138705
28548,0.035334855
28549,0.21286166
28550,0.97508585
28551,0.084670395
28552,0.0028989017
28553,0.011925131
28554,0.25886917
28555,0.6428231
28556,0.08056134
28557,0.002595663
28558,0.021835715
28559,0.12509352
28560,0.03173217
28561,0.04704526
28562,0.9347673
28563,0.02887407
28564,0.008976549
28565,0.44766515
28566,0.02675584
28567,0.07692468
28568,0.0075398684
28569,0.7629466
28570,0.029804379
28571,0.025379479
28572,0.04866585
28573,0.16684452
28574,0.0015868843
28575,0.14119187
28576,0.44356096
28577,0.0072785914
28578,0.0029998124
28579,0.0047977567
28580,0.014259458
28581,0.027472436
28582,0.5821671
28583,0.04375732
28584,0.33388242
28585,0.010490209
28586,0.10186705
28587,0.114322275
28588,0.22999433
28589,0.028073728
28590,0.009859413
28591,0.0020913482
28592,0.010423869
28593,0.0019768775
28594,0.07616395
28595,0.24934009
28596,0.028330117
28597,0.0026233792
28598,0.014614999
28599,0.0016792715
28600,0.014715105
28601,0.6898111
28602,0.052066684
28603,0.022447556
28604,0.032652557
28605,0.037973672
28606,0.48699132
28607,0.22827873
28608,0.002416879
28609,0.014639735
28610,0.0028926134
28611,0.84417903
28612,0.01814419
28613,0.0059710443
28614,0.048355192
28615,0.037351906
28616,0.1259062
28617,0.14865041
28618,0.0014848709
28619,0.03136301
28620,0.0006392002
28621,0.0460158
28622,0.042126626
28623,0.0074596405
28624,0.018975317
28625,0.016432613
28626,0.9430251
28627,0.023613274
28628,0.0008420944
28629,0.15076911
28630,0.04308179
28631,0.0006348789
28632,0.10432133
28633,0.032149136
28634,0.017814368
28635,0.024805963
28636,0.012595415
28637,0.09044322
28638,0.027806997
28639,0.5930957
28640,0.0038189888
28641,0.09610212
28642,0.049574047
28643,0.0035603046
28644,0.102632344
28645,0.03769338
28646,0.084878504
28647,0.04610902
28648,0.004576564
28649,0.8497869
28650,0.095000416
28651,0.011394441
28652,0.0205428
28653,0.03607151
28654,0.008272409
28655,0.034450173
28656,0.018959552
28657,0.752723
28658,0.009596735
28659,0.2719948
28660,0.004715532
28661,0.015340865
28662,0.024294496
28663,0.8863055
28664,0.020451218
28665,0.0036770403
28666,0.039975554
28667,0.015258044
28668,0.00716269
28669,0.0271357
28670,0.20144224
28671,0.007987946
28672,0.098979205
28673,0.025566816
28674,0.12376791
28675,0.014062315
28676,0.013014674
28677,0.018636405
28678,0.08630946
28679,0.0010025501
28680,0.017088175
28681,0.03776744
28682,0.4497647
28683,0.54030013
28684,0.021071255
28685,0.012708396
28686,0.030709863
28687,0.006166607
28688,0.027905643
28689,0.005873561
28690,0.524903
28691,0.0035755336
28692,0.032150775
28693,0.4907559
28694,0.02818355
28695,0.0105685
28696,0.0036369562
28697,0.000682801
28698,0.01996702
28699,0.09166545
28700,0.08825654
28701,0.012872279
28702,0.17406017
28703,0.04668379
28704,0.01023072
28705,0.014527172
28706,0.06610498
28707,0.0551413
28708,0.02908054
28709,0.18602759
28710,0.021440357
28711,0.43324083
28712,0.009800583
28713,0.0012922585
28714,0.2297687
28715,0.07307884
28716,0.01136598
28717,0.013899237
28718,0.051134974
28719,0.021076858
28720,0.049352378
28721,0.12228343
28722,0.004193723
28723,0.004154384
28724,0.04174763
28725,0.12174752
28726,0.026108325
28727,0.027043045
28728,0.059695065
28729,0.003298968
28730,0.01456973
28731,0.012573093
28732,0.028055131
28733,0.010483712
28734,0.04668215
28735,0.053749025
28736,0.97304636
28737,0.9501939
28738,0.006983429
28739,0.41594404
28740,0.027832001
28741,0.22040859
28742,0.011458367
28743,0.010661751
28744,0.008371562
28745,0.15167496
28746,0.028044254
28747,0.0022777617
28748,0.01258105
28749,0.00072330236
28750,0.1384491
28751,0.014574647
28752,0.0059455633
28753,0.21656951
28754,0.030951917
28755,0.0035856068
28756,0.03351003
28757,0.049213737
28758,0.017567277
28759,0.004016727
28760,0.34385318
28761,0.0034983456
28762,0.0036300719
28763,0.005721897
28764,0.04678455
28765,0.51275486
28766,0.0008264184
28767,0.8142306
28768,0.041350126
28769,0.4721018
28770,0.005983591
28771,0.08499494
28772,0.012736738
28773,0.2767689
28774,0.0057908595
28775,0.0060622394
28776,0.10675573
28777,0.058433205
28778,0.036211133
28779,0.055343896
28780,0.010470271
28781,0.0014280379
28782,0.011741847
28783,0.0070516467
28784,0.25958452
28785,0.008097231
28786,0.30236953
28787,0.018748194
28788,0.06585553
28789,0.03305614
28790,0.69451165
28791,0.13812357
28792,0.021660477
28793,0.08195943
28794,0.01627326
28795,0.13479206
28796,0.022966653
28797,0.1743434
28798,0.0063788593
28799,0.017107487
28800,0.59203017
28801,0.030927747
28802,0.0010269582
28803,0.018636376
28804,0.20362318
28805,0.02339372
28806,0.019870132
28807,0.8822974
28808,0.07903096
28809,0.019483835
28810,0.025886565
28811,0.040160358
28812,0.031928033
28813,0.9226443
28814,0.5572606
28815,0.0076419115
28816,0.037006944
28817,0.058202326
28818,0.04692182
28819,0.32457703
28820,0.02125597
28821,0.0026335418
28822,0.011440933
28823,0.18682593
28824,0.8633848
28825,0.0060433447
28826,0.17907006
28827,0.0075009167
28828,0.011148095
28829,0.05453828
28830,0.26206285
28831,0.003771931
28832,0.4390012
28833,0.004018873
28834,0.07878497
28835,0.0305475
28836,0.004841596
28837,0.011149764
28838,0.5913958
28839,0.066743225
28840,0.34393686
28841,0.0025239289
28842,0.106674045
28843,0.010633916
28844,0.0043548048
28845,0.30309385
28846,0.008601338
28847,0.02288711
28848,0.0056087375
28849,0.0019952357
28850,0.109245986
28851,0.011003107
28852,0.041119844
28853,0.00031760335
28854,0.049079895
28855,0.023509443
28856,0.55440366
28857,0.74285346
28858,0.046384662
28859,0.05705458
28860,0.12670025
28861,0.041161507
28862,0.09780392
28863,0.0005041659
28864,0.0127516985
28865,0.32709384
28866,0.09633696
28867,0.005509883
28868,0.78384924
28869,0.44160992
28870,0.046955496
28871,0.44463134
28872,0.04283893
28873,0.012584865
28874,0.006257713
28875,0.0072956383
28876,0.0227184
28877,0.076756895
28878,0.3036816
28879,0.02942738
28880,0.003885448
28881,0.04518795
28882,0.41415527
28883,0.09011021
28884,0.034793198
28885,0.045128793
28886,0.00947687
28887,0.013419449
28888,0.008765757
28889,0.025803864
28890,0.034708083
28891,0.16040564
28892,0.019281447
28893,0.028892487
28894,0.012540996
28895,0.040867537
28896,0.0043716133
28897,0.007995278
28898,0.11147809
28899,0.0085105
28900,0.3800467
28901,0.06809306
28902,0.02069208
28903,0.00014016032
28904,0.010096699
28905,0.07014677
28906,0.010243833
28907,0.08463192
28908,0.0055870116
28909,0.10079223
28910,0.003573209
28911,0.72052145
28912,0.06140977
28913,0.050796747
28914,0.080210865
28915,0.15573645
28916,0.004238814
28917,0.019337267
28918,0.035102874
28919,0.43215406
28920,0.07381779
28921,0.0017392337
28922,0.8792215
28923,0.0052594543
28924,0.007789016
28925,0.011001021
28926,0.009265035
28927,0.097764194
28928,0.04804933
28929,0.006885946
28930,0.7258712
28931,0.01966542
28932,0.89849174
28933,0.065215975
28934,0.00090286136
28935,0.0022994876
28936,0.010073572
28937,0.4524097
28938,0.86228967
28939,0.054294586
28940,0.5655341
28941,0.039138377
28942,0.11637947
28943,0.5435694
28944,0.0682452
28945,0.0052452683
28946,0.0047288835
28947,0.022612065
28948,0.17070362
28949,0.017000467
28950,0.00052556396
28951,0.026695222
28952,0.09182051
28953,0.03974849
28954,0.019869298
28955,0.01581487
28956,0.0016076863
28957,0.004851818
28958,0.006631404
28959,0.010492086
28960,0.13572192
28961,0.0012850165
28962,0.10425985
28963,0.013438821
28964,0.0069340765
28965,0.0455119
28966,0.051776707
28967,0.11453131
28968,0.0076628327
28969,0.019927591
28970,0.0046382546
28971,0.009216666
28972,0.038659394
28973,0.0033714473
28974,0.10454324
28975,0.051206887
28976,0.66077405
28977,0.0013107955
28978,0.03165868
28979,0.0019310713
28980,0.05511704
28981,0.06414738
28982,0.00037544966
28983,0.0011627674
28984,0.02924797
28985,0.19491854
28986,0.0078599155
28987,0.014304131
28988,0.0072391927
28989,0.02847287
28990,0.021168739
28991,0.030148953
28992,0.018925935
28993,0.02278784
28994,0.049901932
28995,0.14085096
28996,0.49190152
28997,0.042138487
28998,0.0023589432
28999,0.03143111
29000,0.068436384
29001,0.004593253
29002,0.011152834
29003,0.034035236
29004,0.0719617
29005,0.013227999
29006,0.14516097
29007,0.0040114224
29008,0.20973653
29009,0.004547775
29010,0.81344235
29011,0.14652282
29012,0.058112413
29013,0.4952096
29014,0.008384287
29015,0.009011239
29016,0.5238678
29017,0.0019007325
29018,0.27998137
29019,0.07785168
29020,0.039835066
29021,0.037431896
29022,0.025403887
29023,0.0147382915
29024,0.0016762018
29025,0.032493293
29026,0.22165135
29027,0.019399405
29028,0.36047444
29029,0.55778563
29030,0.7675595
29031,0.6332064
29032,0.02940926
29033,0.019835472
29034,0.013933957
29035,0.6846298
29036,0.013947368
29037,0.04404083
29038,0.8249467
29039,0.008110136
29040,0.005112648
29041,0.4094688
29042,0.058248162
29043,0.011833847
29044,0.018650502
29045,0.091436654
29046,0.49400795
29047,0.003731519
29048,0.008609086
29049,0.5442476
29050,0.89169854
29051,0.06457293
29052,0.0034717321
29053,0.008443654
29054,0.21818829
29055,0.0025945604
29056,0.011369914
29057,0.08719301
29058,0.18499652
29059,0.047264338
29060,0.08610302
29061,0.108371794
29062,0.039010048
29063,0.07511151
29064,0.002905041
29065,0.54368263
29066,0.55866754
29067,0.030557781
29068,0.010022849
29069,0.0014359057
29070,0.9009882
29071,0.011529475
29072,0.058318198
29073,0.010584176
29074,0.034386188
29075,0.77975464
29076,0.006469846
29077,0.9402145
29078,0.003867954
29079,0.005276084
29080,0.0014324188
29081,0.002845049
29082,0.010914564
29083,0.0021471977
29084,0.0029593408
29085,0.0008060336
29086,0.008978367
29087,0.0030305684
29088,0.0056185722
29089,0.014433324
29090,0.9287567
29091,0.02226469
29092,0.06260756
29093,0.031250954
29094,0.047848642
29095,0.012923151
29096,0.042216092
29097,0.022047877
29098,0.097219765
29099,0.13308054
29100,0.008298874
29101,0.124664724
29102,0.0021070838
29103,0.12862456
29104,0.20457771
29105,0.007777959
29106,0.14629802
29107,0.06309751
29108,0.056574702
29109,0.018336356
29110,0.0069562495
29111,0.020272076
29112,0.0027600229
29113,0.1184839
29114,0.19509616
29115,0.0030320585
29116,0.11080083
29117,0.0129541755
29118,0.24745989
29119,0.0017338991
29120,0.039272547
29121,0.008449584
29122,0.00021663308
29123,0.012847483
29124,0.063990414
29125,0.007712066
29126,0.13818252
29127,0.013929337
29128,0.00886181
29129,0.024858713
29130,0.00530535
29131,0.3925466
29132,0.18734348
29133,0.020014703
29134,0.008802503
29135,0.06905419
29136,0.0037988722
29137,0.21431598
29138,0.1571849
29139,0.5305277
29140,0.0109736025
29141,0.013401777
29142,0.006512791
29143,0.613767
29144,0.009744167
29145,0.015274823
29146,0.00074350834
29147,0.80377036
29148,0.010502845
29149,0.048393697
29150,0.04099953
29151,0.004368365
29152,0.00405699
29153,0.0022957325
29154,0.0031036735
29155,0.0069365203
29156,0.9322854
29157,0.034577668
29158,0.011500388
29159,0.094447255
29160,0.0045766532
29161,0.019628435
29162,0.04613921
29163,0.0030136108
29164,0.0026445687
29165,0.012353241
29166,0.8341672
29167,0.08010301
29168,0.042664558
29169,0.03403884
29170,0.032263726
29171,0.010609418
29172,0.005872607
29173,0.0044738054
29174,0.055413872
29175,0.00744164
29176,0.077493966
29177,0.18270996
29178,0.02924639
29179,0.47737208
29180,0.5738371
29181,0.066673875
29182,0.002972424
29183,0.0029411912
29184,0.010524362
29185,0.45152125
29186,0.011122614
29187,0.3516193
29188,0.0150208175
29189,0.0025153756
29190,0.02347967
29191,0.004109621
29192,0.051719278
29193,0.5808811
29194,0.045672476
29195,0.005459368
29196,0.07979995
29197,0.00965482
29198,0.030293882
29199,0.01482597
29200,0.78702563
29201,0.043308526
29202,0.003787607
29203,0.031179488
29204,0.018191367
29205,0.0019131005
29206,0.050962716
29207,0.008096486
29208,0.02061984
29209,0.0974184
29210,0.0017226636
29211,0.23419017
29212,0.009043843
29213,0.0026541352
29214,0.002587378
29215,0.027460843
29216,0.008520782
29217,0.02049619
29218,0.07442063
29219,0.045472622
29220,0.005810201
29221,0.0002451241
29222,0.005375117
29223,0.0077815354
29224,0.030970275
29225,0.030088335
29226,0.038028955
29227,0.0062913
29228,0.023106277
29229,0.028465807
29230,0.03143224
29231,0.005807489
29232,0.0154210925
29233,0.23356006
29234,0.004493624
29235,0.04759419
29236,0.11814669
29237,0.018616617
29238,0.02611643
29239,0.0852761
29240,0.009625524
29241,0.034962475
29242,0.48509702
29243,0.007034868
29244,0.011813521
29245,0.019625217
29246,0.016236573
29247,0.0031228662
29248,0.053917646
29249,0.014841467
29250,0.0019325912
29251,0.790846
29252,0.010409713
29253,0.005494535
29254,0.0046034455
29255,0.012029827
29256,0.1785762
29257,0.031930625
29258,0.042944044
29259,0.029559314
29260,0.05548182
29261,0.017300367
29262,0.00642699
29263,0.029527485
29264,0.016917318
29265,0.5153294
29266,0.9734455
29267,0.030406505
29268,0.037386775
29269,0.07713437
29270,0.08390838
29271,0.005066633
29272,0.06333062
29273,0.0067326725
29274,0.004275322
29275,0.007886082
29276,0.07164952
29277,0.027909875
29278,0.014237374
29279,0.03000173
29280,0.019055903
29281,0.0045624673
29282,0.5319302
29283,0.3964256
29284,0.008999169
29285,0.023712903
29286,0.31436837
29287,0.04183361
29288,0.012541294
29289,0.061715066
29290,0.8109822
29291,0.014597833
29292,0.0376893
29293,0.024156362
29294,0.15095511
29295,0.1940965
29296,0.005066514
29297,0.0037487745
29298,0.0651027
29299,0.021447778
29300,0.0017588735
29301,0.12098321
29302,0.007169038
29303,0.011339605
29304,0.03778863
29305,0.08962399
29306,0.5335968
29307,0.009324819
29308,0.005466759
29309,0.0081039965
29310,0.1880703
29311,0.06582117
29312,0.12279585
29313,0.019754708
29314,0.00057956576
29315,0.077249974
29316,0.2907905
29317,0.04433629
29318,0.009949386
29319,0.012059778
29320,0.026891887
29321,0.031002223
29322,0.29209828
29323,0.5615002
29324,0.036711544
29325,0.008736819
29326,0.0427832
29327,0.036272794
29328,0.006929159
29329,0.0030232072
29330,0.050241023
29331,0.18424869
29332,0.25439686
29333,0.7173277
29334,0.051477015
29335,0.04058513
29336,0.012759149
29337,0.09600723
29338,0.0028882623
29339,0.06443927
29340,0.020790607
29341,0.0061405003
29342,0.0017495155
29343,0.011516482
29344,0.044507504
29345,0.0015314519
29346,0.004155159
29347,0.040593028
29348,0.017532438
29349,0.00014585257
29350,0.0050776005
29351,0.103093356
29352,0.0049977005
29353,0.025916964
29354,0.019371033
29355,0.030980766
29356,0.08489895
29357,0.034897983
29358,0.15900567
29359,0.027341992
29360,0.007878661
29361,0.04098472
29362,0.03976938
29363,0.054522127
29364,0.003355652
29365,0.077387154
29366,0.7536683
29367,0.023569882
29368,0.7666911
29369,0.06912169
29370,0.007496625
29371,0.012101412
29372,0.07381797
29373,0.0029518306
29374,0.009392142
29375,0.010630399
29376,0.009775102
29377,0.013655782
29378,0.07304922
29379,0.32948542
29380,0.075268686
29381,0.37330705
29382,0.051858425
29383,0.0031444132
29384,0.00407812
29385,0.11940974
29386,0.20859683
29387,0.026472777
29388,0.10143998
29389,0.03657511
29390,0.76804787
29391,0.18435618
29392,0.95984775
29393,0.4514621
29394,0.02111718
29395,0.003239125
29396,0.43193856
29397,0.0055066347
29398,0.001237452
29399,0.014111459
29400,0.001639396
29401,0.19172591
29402,0.11286315
29403,0.0073682964
29404,0.6425344
29405,0.12276071
29406,0.017260045
29407,0.025153637
29408,0.021098644
29409,0.07054585
29410,0.011441916
29411,0.08009991
29412,0.002608329
29413,0.02300495
29414,0.01793462
29415,0.09418711
29416,0.0020908117
29417,0.016839683
29418,0.032182008
29419,0.0053464174
29420,0.0070602
29421,0.018704385
29422,0.1306647
29423,0.023859859
29424,0.002785027
29425,0.016755491
29426,0.051887035
29427,0.80946726
29428,0.15758091
29429,0.037243694
29430,0.03685555
29431,0.019531667
29432,0.017715394
29433,0.09603378
29434,0.029904097
29435,0.019237727
29436,0.49356908
29437,0.0044112504
29438,0.0025838315
29439,0.022670746
29440,0.07686767
29441,0.008485407
29442,0.0023046732
29443,0.025024325
29444,0.60309887
29445,0.059536457
29446,0.79339737
29447,0.00914216
29448,0.41283864
29449,0.0105648935
29450,0.057890832
29451,0.012324214
29452,0.0052232444
29453,0.1834347
29454,0.010538608
29455,0.08145246
29456,0.025334567
29457,0.028429598
29458,0.01572156
29459,0.0009178817
29460,0.05619809
29461,0.030268043
29462,0.018754393
29463,0.0006530583
29464,0.12747797
29465,0.13802257
29466,0.014421463
29467,0.0071067214
29468,0.022982419
29469,0.27353138
29470,0.06539905
29471,0.15740266
29472,0.019025415
29473,0.26617453
29474,0.15804628
29475,0.0008544922
29476,0.0151079
29477,0.0418171
29478,0.5175097
29479,0.023929447
29480,0.060082585
29481,0.063599855
29482,0.13400424
29483,0.08718982
29484,0.016642034
29485,0.0020837784
29486,0.0049459636
29487,0.03296548
29488,0.27927306
29489,0.17713705
29490,0.008610368
29491,0.014175534
29492,0.06952876
29493,0.00305596
29494,0.016486049
29495,0.032158673
29496,0.0038825274
29497,0.013096333
29498,0.049962312
29499,0.03459987
29500,0.6183117
29501,0.08294076
29502,0.012245655
29503,0.0177418
29504,0.0025779903
29505,0.21755162
29506,0.31418502
29507,0.0024124682
29508,0.014754564
29509,0.0016237199
29510,0.031903952
29511,0.027066499
29512,0.019872278
29513,0.0257712
29514,0.29264116
29515,0.014631659
29516,0.0023286343
29517,0.058246493
